Name,Brand,Model,Inches,Price,DisplayType,Display,Resolution,Features,Connectivity,Design
lloyd 55us850d 55 inch (139 cm) led 4k tv,lloyd,55us850d 5,55,87210,led 4k tv,"55"" (139.7 cm), LED
4K, 3840x2160
60 Hz Refresh Rate",3840x2160,Apps,"Sound Output: 20 W
2 USB Ports
3 HDMI Ports","1230 x 71.5 x 90 mm
Colour: Black"
impex grande 50 smart au00bl 50 inch (127 cm) led 4k tv,impex,grande 50 smart au00bl 5,50,33990,led 4k tv,"50"" (127 cm), LED
4K, 3840x2160
60 Hz Refresh Rate",3840x2160,"Apps
Voice Control
Smart Remote","Sound Output: 20 W
2 USB Ports
2 HDMI Ports","1113 x 654 x 87.2 mm
Colour: Black"
panasonic th-32ls670dx 32 inch (81 cm) led hd-ready tv,panasonic,th-32ls670dx 3,32,23500,led hd-ready tv,"32"" (81.28 cm), LED
HD-Ready, 1366x768
60 Hz Refresh Rate",1366x768,"Apps
Voice Control","Sound Output: 20 W
2 USB Ports
2 HDMI Ports","739 x 441 x 84 mm
Colour: Black"
bush 32sflo 32 inch (81 cm) led full hd tv,bush,32sflo 3,32,9998,led full hd tv,"32"" (81.28 cm), LED
Full HD, 1920x1080
60 Hz Refresh Rate",1920x1080,Apps,"Sound Output: 20 W
2 USB Ports
1 HDMI Ports","Weight: 12 kg
Colour: Black"
samsung ua32t4110ar 32 inch (81 cm) led hd-ready tv,samsung,ua32t4110ar 3,32,19999,led hd-ready tv,"32"" (81.28 cm), LED
HD-Ready, 1366x768
15 Hz Refresh Rate",1366x768,,"2 HDMI ports, 1 USB port",Colour: Black
thomson 5q50h1000 50 inch (127 cm) qled 4k tv,thomson,5q50h1000 5,50,33999,qled 4k tv,"50"" (127 cm), QLED
4K, 3840x2160
60 Hz Refresh Rate",3840x2160,Apps,"Sound Output: 40 W
2 USB Ports
3 HDMI Ports",Colour: Black
lg 65nano75sqa 65 inch (165 cm) led 4k tv,lg,65nano75sqa 6,65,90990,led 4k tv,"65"" (165.1 cm), LED
4K, 3840x2160
60 Hz Refresh Rate",3840x2160,Apps,"Sound Output: 20 W
2 USB Ports
3 HDMI Ports","1454 x 838 x 59 mm
Weight: 22.6 kg
Colour: Black"
itel a2410ie 24 inch (60 cm) led hd-ready tv,itel,a2410ie 2,24,8800,led hd-ready tv,"24"" (60.96 cm), LED
HD-Ready, 1366x768
60 Hz Refresh Rate",1366x768,,"1 HDMI port, 1 USB port",Colour: Black
panasonic th-42js650dx 42 inch (106 cm) led full hd tv,panasonic,th-42js650dx 4,42,40849,led full hd tv,"42"" (106.68 cm), LED
Full HD, 1920x1080
60 Hz Refresh Rate",1920x1080,,"3 HDMI ports, 2 USB ports","950 x 538 x 88 mm
Colour: Black"
panasonic th-43lx750dx 43 inch (109 cm) led 4k tv,panasonic,th-43lx750dx 4,43,40990,led 4k tv,"43"" (109.22 cm), LED
4K, 3840x2160",3840x2160,"Apps
Voice Control","Sound Output: 20 W
2 USB Ports
3 HDMI Ports","959 x 562 x 75.9 mm
Weight: 6.4 kg
Colour: Black"
salora slv-4324sl 32 inch (81 cm) led hd-ready tv,salora,slv-4324sl 3,32,10499,led hd-ready tv,"32"" (81.28 cm), LED
HD-Ready, 1366x768
60 Hz Refresh Rate",1366x768,"Apps
Web Browser","Sound Output: 16 W
2 USB Ports
2 HDMI Ports","730 x 430 x 75 mm
Weight: 3.78 kg"
imee supreme 43sflcs 43 inch (109 cm) led full hd tv,imee,supreme 43sflcs 4,43,22999,led full hd tv,"43"" (109.22 cm), LED
Full HD, 1920x1080",1920x1080,Apps,"Sound Output: 24 W
2 USB Ports
2 HDMI Ports","950 x 570 x 70 mm
Weight: 6.1 kg
Colour: Silver"
imee elite pro 43sfl 43 inch (109 cm) led full hd tv,imee,elite pro 43sfl 4,43,29550,led full hd tv,"43"" (109.22 cm), LED
Full HD, 1920x1080
50 Hz Refresh Rate",1920x1080,Apps,"Sound Output: 20 W
2 USB Ports
2 HDMI Ports","70 x 554 x 96 mm
Colour: Black"
impex fiesta 55ufx2ac11 55 inch (139 cm) led 4k tv,impex,fiesta 55ufx2ac11 5,55,59990,led 4k tv,"55"" (139.7 cm), LED
4K, 3840x2160
60 Hz Refresh Rate",3840x2160,"Apps
Voice Control
Smart Remote","Sound Output: 20 W
2 USB Ports
3 HDMI Ports","1120 x 90 x 685 mm
Colour: Black"
imee signature 65sflvc 65 inch (165 cm) led 4k tv,imee,signature 65sflvc 6,65,64999,led 4k tv,"65"" (165.1 cm), LED
4K, 3840x2160
60 Hz Refresh Rate",3840x2160,Apps,"Sound Output: 20 W
2 USB Ports
3 HDMI Ports","1466 x 930 x 90 mm
Weight: 13.5 kg
Colour: Other"
tcl 55p616 55 inch (139 cm) led 4k tv,tcl,55p616 5,55,45990,led 4k tv,"55"" (139.7 cm), LED
4K, 3860x2160
60 Hz Refresh Rate",3860x2160,"Apps
Voice Control","Sound Output: 24 W
1 USB Ports
3 HDMI Ports",Colour: Black
panasonic th-32ls550dx 32 inch (81 cm) led hd-ready tv,panasonic,th-32ls550dx 3,32,26599,led hd-ready tv,"32"" (81.28 cm), LED
HD-Ready, 1366x768
60 Hz Refresh Rate",1366x768,Smart Remote,"Sound Output: 20 W
2 USB Ports
2 HDMI Ports",Colour: Black
tcl 55p735 55 inch (139 cm) led 4k tv,tcl,55p735 5,55,49990,led 4k tv,"55"" (139.7 cm), LED
4K, 3840x2160
60 Hz Refresh Rate",3840x2160,Voice Control,"Sound Output: 30 W
1 USB Ports
1 HDMI Ports",Colour: Black
tcl 65p735 65 inch (165 cm) qled 4k tv,tcl,65p735 6,65,65990,qled 4k tv,"65"" (165.1 cm), QLED
4K, 3840x2160
60 Hz Refresh Rate",3840x2160,Voice Control,"Sound Output: 30 W
1 USB Ports
1 HDMI Ports","1445 x 833 x 81 mm
Weight: 14 kg
Colour: Black"
tcl 50p735 50 inch (127 cm) led 4k tv,tcl,50p735 5,50,38990,led 4k tv,"50"" (127 cm), LED
4K, 3840x2160
60 Hz Refresh Rate",3840x2160,Voice Control,"Sound Output: 30 W
1 USB Ports
1 HDMI Ports","1112 x 645 x 81 mm
Weight: 8.3 kg
Colour: Black"
imee signature 55sflvc 55 inch (139 cm) led 4k tv,imee,signature 55sflvc 5,55,40999,led 4k tv,"55"" (139.7 cm), LED
4K, 3840x2160
60 Hz Refresh Rate",3840x2160,"Apps
Voice Control
Smart Remote","Sound Output: 20 W
2 USB Ports
3 HDMI Ports","1240 x 830 x 90 mm
Weight: 12.5 kg
Colour: Other"
lg 86nano75sqa 86 inch (218 cm) led 4k tv,lg,86nano75sqa 8,86,554990,led 4k tv,"86"" (218.44 cm), LED
4K, 3840x2160",3840x2160,,"4 HDMI ports, 3 USB ports, Wi-Fi, Bluetooth","1927 x 1104 x 60 mm
Weight: 45.2 kg
Colour: Black"
lg 55nano75sqa 55 inch (139 cm) led 4k tv,lg,55nano75sqa 5,55,64490,led 4k tv,"55"" (139.7 cm), LED
4K, 3840x2160",3840x2160,,"4 HDMI ports, 3 USB ports, Wi-Fi, Bluetooth","1235 x 774 x 232 mm
Weight: 14.6 kg
Colour: Black"
croma crel043foa024601 43 inch (109 cm) led full hd tv,croma,crel043foa024601 4,43,23990,led full hd tv,"43"" (109.22 cm), LED
Full HD, 1920x1080
60 Hz Refresh Rate",1920x1080,"Apps
Voice Control
Smart Remote","Sound Output: 20 W
2 USB Ports
2 HDMI Ports","957 x 605 x 220 mm
Weight: 7.9 kg
Colour: Black"
tcl 75c835 75 inch (190 cm) led 4k tv,tcl,75c835 7,75,429990,led 4k tv,"75"" (190.5 cm), LED
4K, 3840x2160
144 Hz Refresh Rate",3840x2160,"Voice Control
Smart Remote","Sound Output: 20 W
2 USB Ports
4 HDMI Ports","69.3 x 953.5 x 1670.3 mm
Weight: 36.8 kg
Colour: Black"
tcl 65c835 65 inch (165 cm) qled 4k tv,tcl,65c835 6,65,309990,qled 4k tv,"65"" (165.1 cm), QLED
4K, 3840x2160
120 Hz Refresh Rate",3840x2160,Voice Control,"Sound Output: 60 W
2 USB Ports
4 HDMI Ports","1446 x 834 x 680 mm
Colour: Black"
jvc lt-32n385cve 32 inch (81 cm) led hd-ready tv,jvc,lt-32n385cve 3,32,10990,led hd-ready tv,"32"" (81.28 cm), LED
HD-Ready, 1366x768
60 Hz Refresh Rate",1366x768,"Apps
Smart Remote","Sound Output: 24 W
2 USB Ports
2 HDMI Ports",Colour: Black
tcl 75c635 75 inch (190 cm) qled 4k tv,tcl,75c635 7,75,299990,qled 4k tv,"75"" (190.5 cm), QLED
4K, 3840x2160
120 Hz Refresh Rate",3840x2160,Voice Control,"Sound Output: 30 W
2 USB Ports
3 HDMI Ports","1671 x 990 x 958 mm
Weight: 29 kg
Colour: Black"
lg oled65c2xsc 65 inch (165 cm) oled evo 4k tv,lg,oled65c2xsc 6,65,179990,oled evo 4k tv,"65"" (165.1 cm), OLED evo
4K, 3840x2160
120 Hz Refresh Rate",3840x2160,"Apps and Games
Voice Control
Smart Remote","Sound Output: 40 W
3 USB Ports
4 HDMI Ports","1441 x 826 x 45.1 mm
Weight: 14.8 kg
Colour: Black"
sony bravia kd-55x85k 55 inch (139 cm) led 4k tv,sony,bravia kd-55x85k 5,55,84990,led 4k tv,"55"" (139.7 cm), LED
4K, 3840x2160
120 Hz Refresh Rate",3840x2160,"Apps
Smart Remote","Sound Output: 20 W
2 USB Ports
4 HDMI Ports","1233 x 711 x 72 mm
Weight: 17.1 kg
Colour: Black"
jvc lt-32n385cce 32 inch (81 cm) led hd-ready tv,jvc,lt-32n385cce 3,32,10490,led hd-ready tv,"32"" (81.28 cm), LED
HD-Ready, 1366x768
60 Hz Refresh Rate",1366x768,Apps,"Sound Output: 24 W
2 USB Ports
2 HDMI Ports","720 x 430 x 95 mm
Weight: 3.75 kg
Colour: Black"
jvc lt-43n5105cve 43 inch (109 cm) led full hd tv,jvc,lt-43n5105cve 4,43,20490,led full hd tv,"43"" (109.22 cm), LED
Full HD, 1920x1080
60 Hz Refresh Rate",1920x1080,Apps,"Sound Output: 24 W
2 USB Ports
2 HDMI Ports","960 x 560 x 95 mm
Weight: 6.7 kg
Colour: Black"
samsung qa55q70bak 55 inch (139 cm) qled 4k tv,samsung,qa55q70bak 5,55,99990,qled 4k tv,"55"" (139.7 cm), QLED
4K, 3840x2160
100 Hz Refresh Rate",3840x2160,"and Games
Voice Control
Smart Remote","Sound Output: 20 W
2 USB Ports
4 HDMI Ports","1239.7 x 708.7 x 25.7 mm
Weight: 15.3 kg
Colour: Black"
samsung qa75q70bak 75 inch (190 cm) qled 4k tv,samsung,qa75q70bak 7,75,349990,qled 4k tv,"75"" (190.5 cm), QLED
4K, 3840x2160
100 Hz Refresh Rate",3840x2160,"and Games
Voice Control
Smart Remote","Sound Output: 20 W
2 USB Ports
4 HDMI Ports","1677.5 x 960.2 x 26.6 mm
Weight: 33.4 kg
Colour: Black"
samsung ua50bu8000k 50 inch (127 cm) led 4k tv,samsung,ua50bu8000k 5,50,63990,led 4k tv,"50"" (127 cm), LED
4K, 3840x2160
50 Hz Refresh Rate",3840x2160,"and Games
Voice Control","Sound Output: 20 W
2 USB Ports
3 HDMI Ports","1118.3 x 644.6 x 25.7 mm
Weight: 10.7 kg
Colour: Black"
sony bravia xr-85z9j 85 inch (215 cm) led 8k uhd tv,sony,bravia xr-85z9j 8,85,899990,led 8k uhd tv,"85"" (215.9 cm), LED
8K UHD, 7680x4320
100 Hz Refresh Rate",7680x4320,"Apps
Voice Control
Smart Remote","Sound Output: 85 W
3 USB Ports
4 HDMI Ports","1907 x 1112 x 81 mm
Weight: 61.7 kg
Colour: Black"
croma crel065uoa024601 65 inch (165 cm) led 4k tv,croma,crel065uoa024601 6,65,59990,led 4k tv,"65"" (165.1 cm), LED
4K, 3840x2160
60 Hz Refresh Rate",3840x2160,"Apps
Voice Control","Sound Output: 20 W
2 USB Ports
3 HDMI Ports","1445 x 835 x 100 mm
Weight: 18.5 kg
Colour: Black"
samsung ua85bu8000k 85 inch (215 cm) led 4k tv,samsung,ua85bu8000k 8,85,399990,led 4k tv,"85"" (215.9 cm), LED
4K, 3840x2160
50 Hz Refresh Rate",3840x2160,"and Games
Voice Control
Smart Remote","Sound Output: 20 W
2 USB Ports
3 HDMI Ports","1900.9 x 1086.2 x 26.9 mm
Weight: 41.5 kg
Colour: Black"
panasonic th-75lx730dx 75 inch (190 cm) led 4k tv,panasonic,th-75lx730dx 7,75,179990,led 4k tv,"75"" (190.5 cm), LED
4K, 3840x2160",3840x2160,"Apps
Smart Remote","Sound Output: 20 W
2 USB Ports
3 HDMI Ports","1675 x 957 x 85 mm
Weight: 28.22 kg"
samsung qa65qn700bk 65 inch (165 cm) neo qled 8k uhd tv,samsung,qa65qn700bk 6,65,324990,neo qled 8k uhd tv,"65"" (165.1 cm), Neo QLED
8K UHD, 7680x4320
50 Hz Refresh Rate",7680x4320,"and Games
Voice Control
Smart Remote","Sound Output: 60 W
3 USB Ports
4 HDMI Ports","1443.7 x 828.4 x 17.8 mm
Weight: 22.6 kg
Colour: Black"
samsung ua75bu8000k 75 inch (190 cm) led 4k tv,samsung,ua75bu8000k 7,75,204990,led 4k tv,"75"" (190.5 cm), LED
4K, 3840x2160
50 Hz Refresh Rate",3840x2160,"and Games
Voice Control
Smart Remote","Sound Output: 20 W
2 USB Ports
3 HDMI Ports","1676.7 x 960.3 x 26.6 mm
Weight: 31.4 kg
Colour: Black"
samsung ua65bu8000k 65 inch (165 cm) led 4k tv,samsung,ua65bu8000k 6,65,112990,led 4k tv,"65"" (165.1 cm), LED
4K, 3840x2160
50 Hz Refresh Rate",3840x2160,"and Games
Voice Control
Smart Remote","Sound Output: 20 W
2 USB Ports
3 HDMI Ports","1450.9 x 831.9 x 25.7 mm
Weight: 20.9 kg
Colour: Black"
cornea 55corfls05 55 inch (139 cm) led 4k tv,cornea,55corfls05 5,55,34199,led 4k tv,"55"" (139.7 cm), LED
4K, 3840x2160
60 Hz Refresh Rate",3840x2160,"Apps
Web Browser","Sound Output: 20 W
2 USB Ports
2 HDMI Ports",Colour: Black
panasonic th-32j200dx 32 inch (81 cm) led hd-ready tv,panasonic,th-32j200dx 3,32,14561,led hd-ready tv,"32"" (81.28 cm), LED
HD-Ready, 1366x768
60 Hz Refresh Rate",1366x768,,"2 HDMI ports, 2 USB ports",Colour: Black
samsung qa65q60bak 65 inch (165 cm) qled 4k tv,samsung,qa65q60bak 6,65,174990,qled 4k tv,"65"" (165.1 cm), QLED
4K, 3840x2160
50 Hz Refresh Rate",3840x2160,"and Games
Voice Control","Sound Output: 20 W
2 USB Ports
3 HDMI Ports","1450.9 x 831.4 x 25.7 mm
Weight: 20.9 kg
Colour: Black"
imee elite 43sfl 43 inch (109 cm) led full hd tv,imee,elite 43sfl 4,43,29999,led full hd tv,"43"" (109.22 cm), LED
Full HD, 1920x1080
60 Hz Refresh Rate",1920x1080,Apps,"3 HDMI ports, 2 USB ports",Colour: Silver
samsung qa98qn90aakxxl 98 inch (248 cm) qled 4k tv,samsung,qa98qn90aakxxl 9,98,1999000,qled 4k tv,"98"" (248.92 cm), QLED
4K, 3840x2160
60 Hz Refresh Rate",3840x2160,"and Games
Voice Control
Smart Remote","Sound Output: 60 W
2 USB Ports
4 HDMI Ports","2185.1 x 1249.3 x 30.9 mm
Weight: 61.4 kg
Colour: Black"
samsung qa85qn900ak 85 inch (215 cm) qled 8k uhd tv,samsung,qa85qn900ak 8,85,1350000,qled 8k uhd tv,"85"" (215.9 cm), QLED
8K UHD, 7680x4320",7680x4320,"Apps and Games
Web Browser
Voice Control","Sound Output: 80 W
3 USB Ports
4 HDMI Ports","1876.6 x 1071.5 x 15.4 mm
Weight: 43.1 kg
Colour: Other"
samsung qa43q60bak 43 inch (109 cm) qled 4k tv,samsung,qa43q60bak 4,43,64990,qled 4k tv,"43"" (109.22 cm), QLED
4K, 3840x2160
50 Hz Refresh Rate",3840x2160,"and Games
Voice Control","Sound Output: 20 W
2 USB Ports
3 HDMI Ports","965.5 x 559.4 x 25.7 mm
Weight: 8.1 kg
Colour: Black"
samsung qa85qn900bk 85 inch (215 cm) neo qled 8k uhd tv,samsung,qa85qn900bk 8,85,1349990,neo qled 8k uhd tv,"85"" (215.9 cm), Neo QLED
8K UHD, 7680x4320
100 Hz Refresh Rate",7680x4320,"Apps and Games
Voice Control","Sound Output: 90 W
3 USB Ports
4 HDMI Ports","1876.6 x 1071.5 x 15.4 mm
Weight: 43.8 kg
Colour: Other"
samsung qa65qn800bk 65 inch (165 cm) neo qled 8k uhd tv,samsung,qa65qn800bk 6,65,374990,neo qled 8k uhd tv,"65"" (165.1 cm), Neo QLED
8K UHD, 7680x4320
100 Hz Refresh Rate",7680x4320,"Voice Control
Smart Remote","Sound Output: 70 W
3 USB Ports
4 HDMI Ports","1443.7 x 828.4 x 16.9 mm
Weight: 23.3 kg
Colour: Other"
samsung qa75q60bak 75 inch (190 cm) qled 4k tv,samsung,qa75q60bak 7,75,319990,qled 4k tv,"75"" (190.5 cm), QLED
4K, 3840x2160
50 Hz Refresh Rate",3840x2160,"and Games
Voice Control","Sound Output: 20 W
2 USB Ports
3 HDMI Ports","1676.7 x 959.8 x 26.6 mm
Weight: 31.4 kg
Colour: Black"
samsung crystal 75au7700 75 inch (190 cm) led 4k tv,samsung,crystal 75au7700 7,75,184990,led 4k tv,"75"" (190.5 cm), LED
4K, 3840x2160",3840x2160,and Games,"Sound Output: 20 W
1 USB Ports
3 HDMI Ports","1673.2 x 958.2 x 59.9 mm
Weight: 30.4 kg
Colour: Other"
samsung qa65q80aak 65 inch (165 cm) qled 4k tv,samsung,qa65q80aak 6,65,189990,qled 4k tv,"65"" (165.1 cm), QLED
4K, 3840x2160
120 Hz Refresh Rate",3840x2160,"Apps and Games
Web Browser
Voice Control","Sound Output: 60 W
2 USB Ports
4 HDMI Ports","1446.5 x 829.8 x 54.7 mm
Weight: 24.1 kg
Colour: Other"
impex grande 43 au10 43 inch (109 cm) led full hd tv,impex,grande 43 au10 4,43,24999,led full hd tv,"43"" (109.22 cm), LED
Full HD, 1920x1080
60 Hz Refresh Rate",1920x1080,"Apps
Smart Remote","Sound Output: 20 W
2 USB Ports
3 HDMI Ports","85 x 605 x 970 mm
Weight: 5.9 kg
Colour: Black"
lg 65up8000ptz 65 inch (165 cm) led 4k tv,lg,65up8000ptz 6,65,84990,led 4k tv,"65"" (165.1 cm), LED
4K, 3840x2160
60 Hz Refresh Rate",3840x2160,"Apps and Games
Web Browser
Voice Control","Sound Output: 20 W
2 USB Ports
3 HDMI Ports","1454 x 838 x 57.7 mm
Weight: 21.5 kg
Colour: Black"
impex grande 32 au20 32 inch (81 cm) led hd-ready tv,impex,grande 32 au20 3,32,14990,led hd-ready tv,"32"" (81.28 cm), LED
HD-Ready, 1366x768
60 Hz Refresh Rate",1366x768,"Apps and Games
Voice Control","Sound Output: 20 W
2 USB Ports
3 HDMI Ports","430 x 430 x 430 mm
Weight: 3.4 kg
Colour: Black"
akai aklt40s-d409w 40 inch (101 cm) led hd-ready tv,akai,aklt40s-d409w 4,40,30990,led hd-ready tv,"40"" (101.6 cm), LED
HD-Ready, 1366x768
60 Hz Refresh Rate",1366x768,"Apps
Smart Remote","Sound Output: 20 W
2 USB Ports
2 HDMI Ports",Colour: Black
lloyd 43us850c 43 inch (109 cm) led 4k tv,lloyd,43us850c 4,43,33781,led 4k tv,"43"" (109.22 cm), LED
4K, 3480x2160",3480x2160,Apps,"Sound Output: 20 W
2 USB Ports
3 HDMI Ports","97.1x57.5x7.7 cm, Weight: 7.8 kg, Colour: Black"
lloyd 58us900c 58 inch (147 cm) led 4k tv,lloyd,58us900c 5,58,65340,led 4k tv,"58"" (147.32 cm), LED
4K, 3840x2160
60 Hz Refresh Rate",3840x2160,Smart Remote,"Sound Output: 20 W
2 USB Ports
3 HDMI Ports","1303 x 761 x 90.0 mm
Weight: 18 kg
Colour: Black"
lloyd 50us900b 50 inch (127 cm) led 4k tv,lloyd,50us900b 5,50,42990,led 4k tv,"50"" (127 cm), LED
4K, 3840x2160
60 Hz Refresh Rate",3840x2160,"Apps and Games
Voice Control
Facebook","Sound Output: 20 W
2 USB Ports
3 HDMI Ports","1200 x 900 x 650 mm
Weight: 9.4 kg
Colour: Black"
bpl 65u-a4310 65 inch (165 cm) led 4k tv,bpl,65u-a4310 6,65,56990,led 4k tv,"65"" (165.1 cm), LED
4K, 3840x2160
60 Hz Refresh Rate",3840x2160,Apps,"Sound Output: 20 W
2 USB Ports
3 HDMI Ports",Colour: Black
lloyd 32hs550c 32 inch (81 cm) led hd-ready tv,lloyd,32hs550c 3,32,16490,led hd-ready tv,"32"" (81.28 cm), LED
HD-Ready, 1366x768
60 Hz Refresh Rate",1366x768,"Apps
Smart Remote","Sound Output: 20 W
2 USB Ports
3 HDMI Ports","730 x 480 x 195 mm
Colour: Black"
lloyd 32hb250c 32 inch (81 cm) led hd-ready tv,lloyd,32hb250c 3,32,14329,led hd-ready tv,"32"" (81.28 cm), LED
HD-Ready, 1366x768
60 Hz Refresh Rate",1366x768,,"2 HDMI ports, 1 USB port",Colour: Black
lg 50up7550ptz 50 inch (127 cm) led 4k tv,lg,50up7550ptz 5,50,48990,led 4k tv,"50"" (127 cm), LED
4K, 3840x2160
60 Hz Refresh Rate",3840x2160,"Apps and Games
Web Browser
Voice Control","Sound Output: 20 W
1 USB Ports
2 HDMI Ports","1130 x 663 x 86.3 mm
Weight: 11.3 kg
Colour: Black"
samsung qa65qn700ak 65 inch (165 cm) qled 8k uhd tv,samsung,qa65qn700ak 6,65,319990,qled 8k uhd tv,"65"" (165.1 cm), QLED
8K UHD, 7680x4320
120 Hz Refresh Rate",7680x4320,"Apps and Games
Web Browser
Voice Control","Sound Output: 70 W
3 USB Ports
4 HDMI Ports","1443.7 x 828.4 x 17.8 mm
Weight: 22.7 kg
Colour: Other"
lg 55nano75tpz 55 inch (139 cm) led 4k tv,lg,55nano75tpz 5,55,57990,led 4k tv,"55"" (139.7 cm), LED
4K, 3840x2160
60 Hz Refresh Rate",3840x2160,"Apps and Games
Web Browser
Voice Control","Sound Output: 20 W
2 USB Ports
3 HDMI Ports","1235 x 715 x 58.1 mm
Weight: 14.6 kg
Colour: Black"
lg 65nano75tpz 65 inch (165 cm) led 4k tv,lg,65nano75tpz 6,65,79990,led 4k tv,"65"" (165.1 cm), LED
4K, 3840x2160
60 Hz Refresh Rate",3840x2160,"Apps and Games
Web Browser
Voice Control","Sound Output: 20 W
2 USB Ports
3 HDMI Ports","1454 x 838 x 58.4 mm
Weight: 22.6 kg
Colour: Black"
lg 65nano95tna 65 inch (165 cm) led 8k uhd tv,lg,65nano95tna 6,65,210990,led 8k uhd tv,"65"" (165.1 cm), LED
8K UHD, 7680x4320
50 Hz Refresh Rate",7680x4320,"Apps and Games
Web Browser
Voice Control","Sound Output: 40 W
3 USB Ports
4 HDMI Ports","1454 x 840 x 68.9 mm
Weight: 27 kg
Colour: Black"
lg 43lm5620pta 43 inch (109 cm) led full hd tv,lg,43lm5620pta 4,43,32990,led full hd tv,"43"" (109.22 cm), LED
Full HD, 1920x1080
50 Hz Refresh Rate",1920x1080,"Apps and Games
Web Browser
Voice Control","Sound Output: 20 W
1 USB Ports
2 HDMI Ports","977 x 577 x 80.8 mm
Weight: 8.0 kg"
samsung ua85au8000k 85 inch (215 cm) led 4k tv,samsung,ua85au8000k 8,85,394990,led 4k tv,"85"" (215.9 cm), LED
4K, 3840x2160
60 Hz Refresh Rate",3840x2160,"Apps and Games
Web Browser
Voice Control","Sound Output: 20 W
2 USB Ports
3 HDMI Ports","1900.9 x 1086 x 26.9 mm
Weight: 41.5 kg
Colour: Black"
samsung qa75qn85aak 75 inch (190 cm) qled 4k tv,samsung,qa75qn85aak 7,75,424990,qled 4k tv,"75"" (190.5 cm), QLED
4K, 3840x2160",3840x2160,"Apps and Games
Web Browser
Voice Control","Sound Output: 60 W
2 USB Ports
4 HDMI Ports","1670 x 958.2 x 27.7 mm
Weight: 34.6 kg
Colour: Other"
detel di49ska 49 inch (124 cm) led 4k tv,detel,di49ska 4,49,69999,led 4k tv,"49"" (124.46 cm), LED
4K, 3840x2160
60 Hz Refresh Rate",3840x2160,"Apps and Games
Web Browser
Facebook","Sound Output: 20 W
2 USB Ports
2 HDMI Ports",Colour: Black
sansui jsw32nshd 32 inch (81 cm) led hd-ready tv,sansui,jsw32nshd 3,32,17990,led hd-ready tv,"32"" (81.28 cm), LED
HD-Ready, 1366x768
60 Hz Refresh Rate",1366x768,,"2 HDMI ports, 1 USB port","730 x 430 x 80 mm
Colour: Black"
panasonic viera th-65jx750dx 65 inch (165 cm) led 4k tv,panasonic,viera th-65jx750dx 6,65,79100,led 4k tv,"65"" (165.1 cm), LED
4K, 3840x2160
60 Hz Refresh Rate",3840x2160,"Apps and Games
Web Browser
Voice Control","Sound Output: 20 W
2 USB Ports
3 HDMI Ports",Colour: Black
haier le32d4000 32 inch (81 cm) led hd-ready tv,haier,le32d4000 3,32,12990,led hd-ready tv,"32"" (81.28 cm), LED
HD-Ready, 1366x768",1366x768,and Games,"Sound Output: 20 W
2 USB Ports
2 HDMI Ports","720 x 425 x 78 mm
Colour: Black"
lg 43up7750ptz 43 inch (109 cm) led 4k tv,lg,43up7750ptz 4,43,37092,led 4k tv,"43"" (109.22 cm), LED
4K, 3840x2160
60 Hz Refresh Rate",3840x2160,"Apps and Games
Web Browser
Voice Control","Sound Output: 20 W
1 USB Ports
2 HDMI Ports","967 x 564 x 57.1 mm
Weight: 8.8 kg
Colour: Black"
samsung ua65au8000k 65 inch (165 cm) led 4k tv,samsung,ua65au8000k 6,65,69990,led 4k tv,"65"" (165.1 cm), LED
4K, 3840x2160
60 Hz Refresh Rate",3840x2160,"Apps and Games
Web Browser
Voice Control","Sound Output: 20 W
2 USB Ports
3 HDMI Ports","1450.9 x 831.8 x 25.7 mm
Weight: 20.9 kg
Colour: Black"
samsung ua65au9070ul 65 inch (165 cm) led 4k tv,samsung,ua65au9070ul 6,65,111990,led 4k tv,"65"" (165.1 cm), LED
4K, 3840x2160
60 Hz Refresh Rate",3840x2160,"Apps and Games
Voice Control
Facebook","Sound Output: 20 W
2 USB Ports
3 HDMI Ports",Colour: Black
samsung qa65q60aak 65 inch (165 cm) qled 4k tv,samsung,qa65q60aak 6,65,154990,qled 4k tv,"65"" (165.1 cm), QLED
4K, 3840x2160
60 Hz Refresh Rate",3840x2160,"Apps and Games
Web Browser
Voice Control","Sound Output: 20 W
2 USB Ports
3 HDMI Ports","1450.9 x 831.8 x 25.7 mm
Weight: 20.9 kg
Colour: Black"
samsung qa55q80aak 55 inch (139 cm) qled 4k tv,samsung,qa55q80aak 5,55,84990,qled 4k tv,"55"" (139.7 cm), QLED
4K, 3840x2160
120 Hz Refresh Rate",3840x2160,"Apps and Games
Web Browser
Voice Control","Sound Output: 60 W
2 USB Ports
4 HDMI Ports","1227.6 x 706.7 x 54.7 mm
Weight: 17.9 kg
Colour: Other"
lloyd l43fs301b 43 inch (109 cm) led full hd tv,lloyd,l43fs301b 4,43,29995,led full hd tv,"43"" (109.22 cm), LED
Full HD, 1920x1080
60 Hz Refresh Rate",1920x1080,and Games,"Sound Output: 20 W
2 USB Ports
3 HDMI Ports",Colour: Black
toshiba 65u8080 65 inch (165 cm) led 4k tv,toshiba,65u8080 6,65,99999,led 4k tv,"65"" (165.1 cm), LED
4K, 3840x2160
120 Hz Refresh Rate",3840x2160,"Apps and Games
Web Browser
Voice Control","Sound Output: 24 W
2 USB Ports
4 HDMI Ports","1452 x 859 x 89 mm
Weight: 25.1 kg
Colour: Black"
